benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,9,1,0.6747643947601318,
tpch,postgres,9,2,0.55000901222229,
tpch,postgres,9,3,0.543071985244751,
tpch,postgres,9,4,0.5467777252197266,
tpch,postgres,9,5,0.538719892501831,
tpch,postgres,9,6,0.5475008487701416,
tpch,postgres,9,7,0.5427448749542236,
tpch,postgres,9,8,0.5416860580444336,
tpch,postgres,9,9,0.5361933708190918,
tpch,postgres,9,10,0.5413587093353271,
tpch,postgres,9,11,0.554018497467041,
tpch,postgres,9,12,0.5385284423828125,
tpch,postgres,9,13,0.5364723205566406,
tpch,postgres,9,14,0.5367460250854492,
tpch,postgres,9,15,0.5401334762573242,
tpch,postgres,9,16,0.5388493537902832,
tpch,postgres,9,17,0.5394454002380371,
tpch,postgres,9,18,0.5420944690704346,
tpch,postgres,9,19,0.5454986095428467,
tpch,postgres,9,20,0.5415220260620117,
tpch,postgres,9,21,0.5321900844573975,
tpch,postgres,9,22,0.5396127700805664,
tpch,postgres,9,23,0.5486636161804199,
tpch,postgres,9,24,0.5431039333343506,
tpch,postgres,9,25,0.5424072742462158,
tpch,postgres,9,26,0.5465359687805176,
tpch,postgres,9,27,0.5433297157287598,
tpch,postgres,9,28,0.5466790199279785,
tpch,postgres,9,29,0.5405821800231934,
tpch,postgres,9,30,0.5874288082122803,
tpch,postgres,9,31,0.5927190780639648,
tpch,postgres,9,32,0.5476443767547607,
tpch,postgres,9,33,0.530524730682373,
tpch,postgres,9,34,0.553908109664917,
tpch,postgres,9,35,0.5497126579284668,
tpch,postgres,9,36,0.5684573650360107,
tpch,postgres,9,37,0.5420637130737305,
tpch,postgres,9,38,0.5327396392822266,
tpch,postgres,9,39,0.5368423461914062,
tpch,postgres,9,40,0.5412497520446777,
tpch,postgres,9,41,0.5401849746704102,
tpch,postgres,9,42,0.542827844619751,
tpch,postgres,9,43,0.538834810256958,
tpch,postgres,9,44,0.5455794334411621,
