patch_app	patch_type	patch_table_name	patch_columns_name	patch_source	patch_reference
gitlab	NOT_NULL	analytics_cycle_analytics_proj	start_event_label_id		
gitlab	NOT_NULL	analytics_cycle_analytics_proj	end_event_label_id		
gitlab	NOT_NULL	epics	end_date		
gitlab	NOT_NULL	epics	external_key		
gitlab	NOT_NULL	epics	lock_version		
gitlab	NOT_NULL	epics	start_date		
gitlab	NOT_NULL	epics	due_date_sourcing_epic_id		
gitlab	NOT_NULL	epics	start_date_sourcing_milestone_id		
gitlab	NOT_NULL	epics	parent_id		
gitlab	NOT_NULL	epics	due_date_sourcing_milestone_id		
gitlab	NOT_NULL	epics	start_date_sourcing_epic_id		
gitlab	NOT_NULL	epics	closed_by_id		
gitlab	NOT_NULL	epics	assignee_id		
gitlab	NOT_NULL	description_versions	merge_request_id		
gitlab	NOT_NULL	description_versions	issue_id		
gitlab	NOT_NULL	description_versions	epic_id		
gitlab	NOT_NULL	geo_nodes	access_key		
gitlab	NOT_NULL	project_feature_usages	jira_dvcs_cloud_last_sync_at		
gitlab	NOT_NULL	project_feature_usages	jira_dvcs_server_last_sync_at		
gitlab	NOT_NULL	ci_refs	last_updated_by_pipeline_id		
gitlab	NOT_NULL	merge_request_context_commit_d	merge_request_context_commit_id		
gitlab	NOT_NULL	requirements	author_id		
gitlab	NOT_NULL	design_management_versions	author_id		
gitlab	NOT_NULL	design_management_versions	issue_id		
gitlab	NOT_NULL	protected_tag_create_access_le	group_id		
gitlab	NOT_NULL	protected_tag_create_access_le	user_id		
gitlab	NOT_NULL	resource_milestone_events	merge_request_id		
gitlab	NOT_NULL	resource_milestone_events	issue_id		
gitlab	NOT_NULL	resource_milestone_events	milestone_id		
gitlab	NOT_NULL	audit_events	created_at		
gitlab	NOT_NULL	deploy_tokens	token		
gitlab	NOT_NULL	deploy_tokens	token_encrypted		
gitlab	NOT_NULL	path_locks	project_id		
gitlab	NOT_NULL	path_locks	user_id		
gitlab	NOT_NULL	software_licenses	spdx_identifier		
gitlab	NOT_NULL	cluster_providers_aws	created_by_user_id		
gitlab	NOT_NULL	feature_gates	value		
gitlab	NOT_NULL	badges	project_id		
gitlab	NOT_NULL	badges	group_id		
gitlab	NOT_NULL	merge_request_user_mentions	note_id		
gitlab	NOT_NULL	deployments	deployable_type		
gitlab	NOT_NULL	deployments	deployable_id		
gitlab	NOT_NULL	deployments	updated_at		
gitlab	NOT_NULL	deployments	user_id		
gitlab	NOT_NULL	deployments	created_at		
gitlab	NOT_NULL	deployments	cluster_id		
gitlab	NOT_NULL	packages_build_infos	pipeline_id		
spree	NOT_NULL	spree_tax_rates	deleted_at		
spree	NOT_NULL	spree_tax_rates	included_in_price		
spree	NOT_NULL	spree_tax_rates	show_rate_in_label		
spree	NOT_NULL	spree_tax_rates	tax_category_id		
spree	NOT_NULL	spree_tax_rates	zone_id		
spree	NOT_NULL	spree_payments	number		
spree	NOT_NULL	spree_payments	order_id		
spree	NOT_NULL	spree_payments	payment_method_id		
spree	NOT_NULL	spree_payments	source_id		
spree	NOT_NULL	spree_payments	source_type		
spree	NOT_NULL	spree_taxons	parent_id		
spree	NOT_NULL	spree_taxons	permalink		
spree	NOT_NULL	spree_taxons	taxonomy_id		
spree	NOT_NULL	spree_taxons	position		
spree	NOT_NULL	spree_taxons	lft		
spree	NOT_NULL	spree_taxons	rgt		
spree	NOT_NULL	spree_option_type_prototypes	option_type_id		
spree	NOT_NULL	spree_option_type_prototypes	prototype_id		
spree	NOT_NULL	spree_roles	name		
spree	NOT_NULL	spree_assets	viewable_id		
spree	NOT_NULL	spree_assets	viewable_type		
spree	NOT_NULL	spree_assets	type		
spree	NOT_NULL	spree_assets	position		
spree	NOT_NULL	spree_option_value_variants	option_value_id		
spree	NOT_NULL	spree_option_value_variants	variant_id		
spree	NOT_NULL	spree_shipping_rates	selected		
spree	NOT_NULL	spree_shipping_rates	tax_rate_id		
spree	NOT_NULL	spree_shipping_rates	shipment_id		
spree	NOT_NULL	spree_shipping_rates	shipping_method_id		
spree	NOT_NULL	spree_promotion_rule_users	user_id		
spree	NOT_NULL	spree_promotion_rule_users	promotion_rule_id		
spree	NOT_NULL	spree_zone_members	zone_id		
spree	NOT_NULL	spree_zone_members	zoneable_id		
spree	NOT_NULL	spree_zone_members	zoneable_type		
spree	NOT_NULL	spree_role_users	role_id		
spree	NOT_NULL	spree_role_users	user_id		
spree	NOT_NULL	spree_payment_capture_events	payment_id		
spree	NOT_NULL	spree_taxonomies	position		
spree	NOT_NULL	spree_store_credit_events	originator_id		
spree	NOT_NULL	spree_store_credit_events	originator_type		
spree	NOT_NULL	spree_stock_transfers	number		
spree	NOT_NULL	spree_stock_transfers	source_location_id		
spree	NOT_NULL	spree_stock_transfers	destination_location_id		
spree	NOT_NULL	spree_prototype_taxons	taxon_id		
spree	NOT_NULL	spree_prototype_taxons	prototype_id		
spree	NOT_NULL	spree_store_credits	deleted_at		
spree	NOT_NULL	spree_store_credits	user_id		
spree	NOT_NULL	spree_store_credits	type_id		
spree	NOT_NULL	spree_store_credits	originator_id		
spree	NOT_NULL	spree_store_credits	originator_type		
spree	NOT_NULL	spree_zones	default_tax		
spree	NOT_NULL	spree_zones	kind		
spree	NOT_NULL	spree_shipments	number		
spree	NOT_NULL	spree_shipments	order_id		
spree	NOT_NULL	spree_shipments	stock_location_id		
spree	NOT_NULL	spree_shipments	address_id		
spree	NOT_NULL	spree_users	spree_api_key		
spree	NOT_NULL	spree_products	slug		
spree	NOT_NULL	spree_products	available_on		
spree	NOT_NULL	spree_products	deleted_at		
spree	NOT_NULL	spree_products	shipping_category_id		
spree	NOT_NULL	spree_products	tax_category_id		
spree	NOT_NULL	spree_products	discontinue_on		
spree	NOT_NULL	spree_promotion_action_line_it	promotion_action_id		
spree	NOT_NULL	spree_promotion_action_line_it	variant_id		
spree	NOT_NULL	spree_store_credit_types	priority		
spree	NOT_NULL	spree_properties	name		
spree	NOT_NULL	spree_reimbursements	number		
spree	NOT_NULL	spree_reimbursements	customer_return_id		
spree	NOT_NULL	spree_reimbursements	order_id		
spree	NOT_NULL	spree_stock_items	deleted_at		
spree	NOT_NULL	spree_stock_items	backorderable		
spree	NOT_NULL	spree_stock_items	variant_id		
spree	NOT_NULL	spree_stock_items	stock_location_id		
spree	NOT_NULL	spree_reimbursement_credits	reimbursement_id		
spree	NOT_NULL	spree_reimbursement_credits	creditable_id		
spree	NOT_NULL	spree_reimbursement_credits	creditable_type		
spree	NOT_NULL	spree_promotion_actions	type		
spree	NOT_NULL	spree_promotion_actions	promotion_id		
spree	NOT_NULL	spree_promotion_actions	deleted_at		
spree	NOT_NULL	spree_property_prototypes	prototype_id		
spree	NOT_NULL	spree_property_prototypes	property_id		
spree	NOT_NULL	spree_countries	name		
spree	NOT_NULL	spree_countries	iso_name		
spree	NOT_NULL	spree_promotions	code		
spree	NOT_NULL	spree_promotions	type		
spree	NOT_NULL	spree_promotions	expires_at		
spree	NOT_NULL	spree_promotions	starts_at		
spree	NOT_NULL	spree_promotions	advertise		
spree	NOT_NULL	spree_promotions	promotion_category_id		
spree	NOT_NULL	spree_reimbursement_types	name		
spree	NOT_NULL	spree_reimbursement_types	type		
spree	NOT_NULL	spree_credit_cards	user_id		
spree	NOT_NULL	spree_credit_cards	payment_method_id		
spree	NOT_NULL	spree_credit_cards	address_id		
spree	NOT_NULL	spree_credit_cards	deleted_at		
spree	NOT_NULL	spree_option_types	name		
spree	NOT_NULL	spree_gateways	active		
spree	NOT_NULL	spree_gateways	test_mode		
spree	NOT_NULL	spree_line_items	order_id		
spree	NOT_NULL	spree_line_items	variant_id		
spree	NOT_NULL	spree_line_items	tax_category_id		
spree	NOT_NULL	spree_stores	code		
spree	NOT_NULL	spree_stores	url		
spree	NOT_NULL	spree_calculators	type		
spree	NOT_NULL	spree_calculators	calculable_id		
spree	NOT_NULL	spree_calculators	calculable_type		
spree	NOT_NULL	spree_calculators	deleted_at		
spree	NOT_NULL	spree_state_changes	stateful_id		
spree	NOT_NULL	spree_state_changes	stateful_type		
spree	NOT_NULL	spree_promotion_rule_taxons	taxon_id		
spree	NOT_NULL	spree_promotion_rule_taxons	promotion_rule_id		
spree	NOT_NULL	spree_product_promotion_rules	promotion_rule_id		
spree	NOT_NULL	spree_product_promotion_rules	product_id		
spree	NOT_NULL	spree_customer_returns	number		
spree	NOT_NULL	spree_customer_returns	stock_location_id		
spree	NOT_NULL	spree_preferences	key		
spree	NOT_NULL	friendly_id_slugs	scope		
spree	NOT_NULL	friendly_id_slugs	deleted_at		
spree	NOT_NULL	friendly_id_slugs	sluggable_type		
spree	NOT_NULL	spree_product_option_types	option_type_id		
spree	NOT_NULL	spree_product_option_types	product_id		
spree	NOT_NULL	spree_product_option_types	position		
spree	NOT_NULL	spree_trackers	active		
spree	NOT_NULL	spree_promotion_rules	product_group_id		
spree	NOT_NULL	spree_promotion_rules	user_id		
spree	NOT_NULL	spree_promotion_rules	promotion_id		
spree	NOT_NULL	spree_states	country_id		
spree	NOT_NULL	spree_inventory_units	order_id		
spree	NOT_NULL	spree_inventory_units	shipment_id		
spree	NOT_NULL	spree_inventory_units	variant_id		
spree	NOT_NULL	spree_inventory_units	line_item_id		
spree	NOT_NULL	spree_inventory_units	original_return_item_id		
spree	NOT_NULL	spree_oauth_access_tokens	refresh_token		
spree	NOT_NULL	spree_oauth_access_tokens	resource_owner_id		
spree	NOT_NULL	spree_oauth_access_tokens	application_id		
spree	NOT_NULL	spree_order_promotions	order_id		
spree	NOT_NULL	spree_order_promotions	promotion_id		
spree	NOT_NULL	spree_payment_methods	type		
spree	NOT_NULL	spree_payment_methods	store_id		
spree	NOT_NULL	spree_variants	product_id		
spree	NOT_NULL	spree_variants	tax_category_id		
spree	NOT_NULL	spree_variants	deleted_at		
spree	NOT_NULL	spree_variants	is_master		
spree	NOT_NULL	spree_variants	position		
spree	NOT_NULL	spree_variants	track_inventory		
spree	NOT_NULL	spree_variants	discontinue_on		
spree	NOT_NULL	spree_prices	currency		
spree	NOT_NULL	spree_prices	deleted_at		
spree	NOT_NULL	spree_tax_categories	deleted_at		
spree	NOT_NULL	spree_tax_categories	is_default		
spree	NOT_NULL	spree_return_authorization_rea	name		
spree	NOT_NULL	spree_addresses	firstname		
spree	NOT_NULL	spree_addresses	lastname		
spree	NOT_NULL	spree_addresses	country_id		
spree	NOT_NULL	spree_addresses	state_id		
spree	NOT_NULL	spree_addresses	user_id		
spree	NOT_NULL	spree_addresses	deleted_at		
spree	NOT_NULL	spree_stock_movements	stock_item_id		
spree	NOT_NULL	spree_stock_movements	originator_id		
spree	NOT_NULL	spree_stock_movements	originator_type		
spree	NOT_NULL	spree_adjustments	adjustable_id		
spree	NOT_NULL	spree_adjustments	adjustable_type		
spree	NOT_NULL	spree_adjustments	eligible		
spree	NOT_NULL	spree_adjustments	source_id		
spree	NOT_NULL	spree_adjustments	source_type		
spree	NOT_NULL	spree_return_authorizations	number		
spree	NOT_NULL	spree_return_authorizations	return_authorization_reason_id		
spree	NOT_NULL	spree_return_authorizations	order_id		
spree	NOT_NULL	spree_return_authorizations	stock_location_id		
spree	NOT_NULL	spree_refund_reasons	name		
spree	NOT_NULL	spree_log_entries	source_id		
spree	NOT_NULL	spree_log_entries	source_type		
spree	NOT_NULL	spree_return_items	customer_return_id		
spree	NOT_NULL	spree_return_items	return_authorization_id		
spree	NOT_NULL	spree_return_items	inventory_unit_id		
spree	NOT_NULL	spree_return_items	reimbursement_id		
spree	NOT_NULL	spree_return_items	exchange_variant_id		
spree	NOT_NULL	spree_return_items	preferred_reimbursement_type_id		
spree	NOT_NULL	spree_return_items	override_reimbursement_type_id		
spree	NOT_NULL	spree_product_properties	product_id		
spree	NOT_NULL	spree_product_properties	position		
spree	NOT_NULL	spree_product_properties	property_id		
spree	NOT_NULL	spree_shipping_categories	name		
spree	NOT_NULL	spree_stock_locations	active		
spree	NOT_NULL	spree_stock_locations	backorderable_default		
spree	NOT_NULL	spree_stock_locations	country_id		
spree	NOT_NULL	spree_stock_locations	propagate_all_variants		
spree	NOT_NULL	spree_stock_locations	state_id		
spree	NOT_NULL	spree_products_taxons	product_id		
spree	NOT_NULL	spree_products_taxons	taxon_id		
spree	NOT_NULL	spree_products_taxons	position		
spree	NOT_NULL	spree_refunds	refund_reason_id		
spree	NOT_NULL	spree_refunds	payment_id		
spree	NOT_NULL	spree_refunds	reimbursement_id		
spree	NOT_NULL	spree_option_values	option_type_id		
spree	NOT_NULL	spree_option_values	position		
spree	NOT_NULL	spree_option_values	name		
spree	NOT_NULL	spree_orders	number		
spree	NOT_NULL	spree_orders	completed_at		
spree	NOT_NULL	spree_orders	approver_id		
spree	NOT_NULL	spree_orders	bill_address_id		
spree	NOT_NULL	spree_orders	confirmation_delivered		
spree	NOT_NULL	spree_orders	considered_risky		
spree	NOT_NULL	spree_orders	ship_address_id		
spree	NOT_NULL	spree_orders	created_by_id		
spree	NOT_NULL	spree_orders	token		
spree	NOT_NULL	spree_orders	canceler_id		
spree	NOT_NULL	spree_orders	store_id		
spree	NOT_NULL	spree_shipping_method_zones	zone_id		
spree	NOT_NULL	spree_shipping_method_zones	shipping_method_id		
spree	NOT_NULL	spree_shipping_methods	deleted_at		
spree	NOT_NULL	spree_shipping_methods	tax_category_id		
lobsters	NOT_NULL	comments	thread_id		
lobsters	NOT_NULL	comments	hat_id		
lobsters	NOT_NULL	comments	parent_comment_id		
lobsters	NOT_NULL	stories	created_at		
lobsters	NOT_NULL	stories	twitter_id		
lobsters	NOT_NULL	stories	url		
lobsters	NOT_NULL	stories	description		
lobsters	NOT_NULL	stories	story_cache		
lobsters	NOT_NULL	stories	domain_id		
lobsters	NOT_NULL	stories	merged_story_id		
lobsters	NOT_NULL	moderations	domain_id		
lobsters	NOT_NULL	moderations	user_id		
lobsters	NOT_NULL	moderations	comment_id		
lobsters	NOT_NULL	moderations	moderator_user_id		
lobsters	NOT_NULL	moderations	story_id		
lobsters	NOT_NULL	moderations	tag_id		
lobsters	NOT_NULL	users	mailing_list_token		
lobsters	NOT_NULL	users	password_reset_token		
lobsters	NOT_NULL	users	rss_token		
lobsters	NOT_NULL	users	username		
lobsters	NOT_NULL	users	mailing_list_mode		
lobsters	NOT_NULL	users	banned_by_user_id		
lobsters	NOT_NULL	users	disabled_invite_by_user_id		
lobsters	NOT_NULL	users	invited_by_user_id		
lobsters	NOT_NULL	invitations	new_user_id		
lobsters	NOT_NULL	messages	short_id		
lobsters	NOT_NULL	messages	hat_id		
publiccms	NOT_NULL	cms_comment	update_date		
publiccms	NOT_NULL	cms_comment	reply_user_id		
publiccms	NOT_NULL	cms_comment	reply_id		
publiccms	NOT_NULL	log_login	user_id		
publiccms	NOT_NULL	cms_category	type_id		
publiccms	NOT_NULL	cms_category	parent_id		
publiccms	NOT_NULL	sys_task	update_date		
publiccms	NOT_NULL	sys_user	email		
publiccms	NOT_NULL	sys_user	last_login_date		
publiccms	NOT_NULL	sys_user	dept_id		
publiccms	NOT_NULL	sys_app_client	user_id		
publiccms	NOT_NULL	sys_module	parent_id		
publiccms	NOT_NULL	log_upload	ip		
publiccms	NOT_NULL	log_operate	user_id		
publiccms	NOT_NULL	log_operate	ip		
publiccms	NOT_NULL	cms_place	item_type		
publiccms	NOT_NULL	cms_place	item_id		
publiccms	NOT_NULL	cms_place	user_id		
publiccms	NOT_NULL	cms_place	check_user_id		
publiccms	NOT_NULL	cms_place	expiry_date		
publiccms	NOT_NULL	cms_content_related	related_content_id		
publiccms	NOT_NULL	cms_content	check_date		
publiccms	NOT_NULL	cms_content	update_date		
publiccms	NOT_NULL	cms_content	parent_id		
publiccms	NOT_NULL	cms_content	expiry_date		
publiccms	NOT_NULL	cms_content	quote_content_id		
forest_blog	UNIQUE	article_category_ref	article_id,category_id	manual	
refinerycms	FOREIGN_KEY	refinery_crud_dummies	parent_id		refinery_crud_dummies.id
refinerycms	FOREIGN_KEY	refinery_pages	parent_id		refinery_pages.id
refinerycms	FOREIGN_KEY	refinery_page_translations	refinery_page_id		refinery_pages.id
sagan	FOREIGN_KEY	project_release_list	repository_id		project_repository.id
sagan	FOREIGN_KEY	project	parent_project_id		project.id
sagan	FOREIGN_KEY	post	author_id		member_profile.id
fatfreecrm	FOREIGN_KEY	account_opportunities	opportunity_id		opportunities.id
fatfreecrm	FOREIGN_KEY	contact_opportunities	opportunity_id		opportunities.id
fatfreecrm	FOREIGN_KEY	groups_users	group_id		groups.id
fatfreecrm	FOREIGN_KEY	contact_opportunities	contact_id		contacts.id
fatfreecrm	FOREIGN_KEY	account_contacts	account_id		accounts.id
fatfreecrm	FOREIGN_KEY	account_opportunities	account_id		accounts.id
fatfreecrm	FOREIGN_KEY	taggings	tag_id		tags.id
fatfreecrm	FOREIGN_KEY	account_contacts	contact_id		contacts.id
homeland	FOREIGN_KEY	actions	user_id		users.id
homeland	FOREIGN_KEY	actions	target_id		users.id
homeland	FOREIGN_KEY	team_users	team_id		users.id
homeland	FOREIGN_KEY	topics	last_reply_user_id		users.id
homeland	FOREIGN_KEY	team_users	user_id		users.id
homeland	FOREIGN_KEY	topics	node_id		nodes.id
homeland	FOREIGN_KEY	topics	user_id		users.id
forest_blog	FOREIGN_KEY	article_category_ref	category_id		category.category_id
forest_blog	FOREIGN_KEY	article_category_ref	article_id		article.article_id
discourse	FOREIGN_KEY	anonymous_users	master_user_id		users.id
discourse	FOREIGN_KEY	posts	deleted_by_id		users.id
discourse	FOREIGN_KEY	topic_links	post_id		posts.id
discourse	FOREIGN_KEY	user_archived_messages	topic_id		topics.id
discourse	FOREIGN_KEY	category_groups	category_id		categories.id
discourse	FOREIGN_KEY	reviewable_scores	reviewable_id		reviewables.id
discourse	FOREIGN_KEY	groups_web_hooks	group_id		groups.id
discourse	FOREIGN_KEY	user_avatars	user_id		users.id
discourse	FOREIGN_KEY	user_actions	target_post_id		posts.id
discourse	FOREIGN_KEY	skipped_email_logs	user_id		users.id
discourse	FOREIGN_KEY	user_custom_fields	user_id		users.id
discourse	FOREIGN_KEY	category_featured_topics	category_id		categories.id
discourse	FOREIGN_KEY	post_replies	reply_post_id		posts.id
discourse	FOREIGN_KEY	posts	topic_id		topics.id
discourse	FOREIGN_KEY	topic_users	user_id		users.id
discourse	FOREIGN_KEY	user_actions	target_topic_id		topics.id
discourse	FOREIGN_KEY	incoming_links	user_id		users.id
discourse	FOREIGN_KEY	muted_users	user_id		users.id
discourse	FOREIGN_KEY	reviewables	topic_id		topics.id
discourse	FOREIGN_KEY	post_details	post_id		posts.id
discourse	FOREIGN_KEY	ignored_users	ignored_user_id		users.id
discourse	FOREIGN_KEY	tag_users	tag_id		tags.id
discourse	FOREIGN_KEY	group_requests	user_id		users.id
discourse	FOREIGN_KEY	topic_allowed_groups	topic_id		topics.id
discourse	FOREIGN_KEY	group_users	user_id		users.id
discourse	FOREIGN_KEY	email_tokens	user_id		users.id
discourse	FOREIGN_KEY	topic_allowed_groups	group_id		groups.id
discourse	FOREIGN_KEY	categories_web_hooks	category_id		categories.id
discourse	FOREIGN_KEY	muted_users	muted_user_id		users.id
discourse	FOREIGN_KEY	incoming_referers	incoming_domain_id		incoming_domains.id
discourse	FOREIGN_KEY	invites	user_id		users.id
discourse	FOREIGN_KEY	top_topics	topic_id		topics.id
discourse	FOREIGN_KEY	post_replies	post_id		posts.id
discourse	FOREIGN_KEY	tag_group_permissions	tag_group_id		tag_groups.id
discourse	FOREIGN_KEY	topic_tags	tag_id		tags.id
discourse	FOREIGN_KEY	post_custom_fields	post_id		posts.id
discourse	FOREIGN_KEY	category_tag_groups	category_id		categories.id
discourse	FOREIGN_KEY	topic_invites	invite_id		invites.id
discourse	FOREIGN_KEY	user_badges	badge_id		badges.id
discourse	FOREIGN_KEY	user_emails	user_id		users.id
discourse	FOREIGN_KEY	user_options	user_id		users.id
discourse	FOREIGN_KEY	skipped_email_logs	post_id		posts.id
discourse	FOREIGN_KEY	user_auth_tokens	user_id		users.id
discourse	FOREIGN_KEY	email_logs	post_id		posts.id
discourse	FOREIGN_KEY	post_actions	user_id		bookmarks.user_id
discourse	FOREIGN_KEY	category_users	category_id		categories.id
discourse	FOREIGN_KEY	categories	uploaded_background_id		uploads.id
discourse	FOREIGN_KEY	ignored_users	user_id		users.id
discourse	FOREIGN_KEY	tag_group_permissions	group_id		groups.id
discourse	FOREIGN_KEY	topics	user_id		users.id
discourse	FOREIGN_KEY	tags	target_tag_id		tags.id
discourse	FOREIGN_KEY	group_archived_messages	topic_id		topics.id
discourse	FOREIGN_KEY	post_actions	post_id		posts.id
discourse	FOREIGN_KEY	topic_invites	topic_id		topics.id
discourse	FOREIGN_KEY	topic_tags	topic_id		topics.id
discourse	FOREIGN_KEY	category_tags	category_id		categories.id
discourse	FOREIGN_KEY	categories	uploaded_logo_id		uploads.id
discourse	FOREIGN_KEY	topic_users	topic_id		topics.id
discourse	FOREIGN_KEY	post_uploads	upload_id		uploads.id
discourse	FOREIGN_KEY	topic_embeds	topic_id		topics.id
discourse	FOREIGN_KEY	incoming_links	post_id		posts.id
discourse	FOREIGN_KEY	invited_groups	group_id		groups.id
discourse	FOREIGN_KEY	web_hook_event_types_hooks	web_hook_id		web_hooks.id
discourse	FOREIGN_KEY	categories	parent_category_id		categories.id
discourse	FOREIGN_KEY	incoming_emails	post_id		posts.id
discourse	FOREIGN_KEY	child_themes	parent_theme_id		themes.id
discourse	FOREIGN_KEY	topic_links	user_id		users.id
discourse	FOREIGN_KEY	tag_users	user_id		users.id
discourse	FOREIGN_KEY	topic_allowed_users	user_id		users.id
discourse	FOREIGN_KEY	anonymous_users	user_id		users.id
discourse	FOREIGN_KEY	group_mentions	post_id		posts.id
discourse	FOREIGN_KEY	category_groups	group_id		groups.id
discourse	FOREIGN_KEY	web_hook_event_types_hooks	web_hook_event_type_id		web_hook_event_types.id
discourse	FOREIGN_KEY	category_tags	tag_id		tags.id
discourse	FOREIGN_KEY	api_keys	user_id		users.id
discourse	FOREIGN_KEY	categories	topic_id		topics.id
discourse	FOREIGN_KEY	tags_web_hooks	tag_id		tags.id
discourse	FOREIGN_KEY	incoming_links	incoming_referer_id		incoming_referers.id
discourse	FOREIGN_KEY	directory_items	user_id		users.id
discourse	FOREIGN_KEY	users	primary_group_id		groups.id
discourse	FOREIGN_KEY	theme_fields	upload_id		uploads.id
discourse	FOREIGN_KEY	child_themes	child_theme_id		themes.id
discourse	FOREIGN_KEY	tag_group_memberships	tag_id		tags.id
discourse	FOREIGN_KEY	posts	reply_to_user_id		users.id
discourse	FOREIGN_KEY	topics	category_id		categories.id
discourse	FOREIGN_KEY	category_featured_topics	topic_id		topics.id
discourse	FOREIGN_KEY	category_users	user_id		users.id
discourse	FOREIGN_KEY	category_tag_groups	tag_group_id		tag_groups.id
discourse	FOREIGN_KEY	post_uploads	post_id		posts.id
discourse	FOREIGN_KEY	quoted_posts	post_id		posts.id
discourse	FOREIGN_KEY	tag_group_memberships	tag_group_id		tag_groups.id
discourse	FOREIGN_KEY	notifications	topic_id		topics.id
discourse	FOREIGN_KEY	group_users	group_id		groups.id
discourse	FOREIGN_KEY	topic_allowed_users	topic_id		topics.id
discourse	FOREIGN_KEY	topic_links	topic_id		topics.id
discourse	FOREIGN_KEY	posts	user_id		users.id
discourse	FOREIGN_KEY	reviewables	target_id		posts.id
discourse	FOREIGN_KEY	quoted_posts	quoted_post_id		posts.id
discourse	FOREIGN_KEY	email_logs	user_id		users.id
solidus	FOREIGN_KEY	spree_states	country_id		spree_countries.id
solidus	FOREIGN_KEY	spree_product_option_types	product_id		spree_products.id
solidus	FOREIGN_KEY	spree_stock_items	stock_location_id		spree_stock_locations.id
solidus	FOREIGN_KEY	spree_tax_rates	zone_id		spree_zones.id
solidus	FOREIGN_KEY	spree_assets	viewable_id		spree_variants.id
solidus	FOREIGN_KEY	spree_store_credits	type_id		spree_store_credit_types.id
solidus	FOREIGN_KEY	spree_stock_items	variant_id		spree_variants.id
solidus	FOREIGN_KEY	spree_shipping_method_stock_lo	shipping_method_id		spree_shipping_methods.id
solidus	FOREIGN_KEY	spree_refunds	payment_id		spree_payments.id
solidus	FOREIGN_KEY	spree_shipping_method_zones	shipping_method_id		spree_shipping_methods.id
solidus	FOREIGN_KEY	spree_option_values	option_type_id		spree_option_types.id
solidus	FOREIGN_KEY	spree_variant_property_rule_co	option_value_id		spree_option_values.id
solidus	FOREIGN_KEY	spree_promotion_codes	promotion_id		spree_promotions.id
solidus	FOREIGN_KEY	spree_variants	product_id		spree_products.id
solidus	FOREIGN_KEY	spree_inventory_units	line_item_id		spree_line_items.id
solidus	FOREIGN_KEY	spree_user_stock_locations	stock_location_id		spree_stock_locations.id
solidus	FOREIGN_KEY	spree_promotion_rule_taxons	taxon_id		spree_taxons.id
solidus	FOREIGN_KEY	spree_orders_promotions	promotion_id		spree_promotions.id
solidus	FOREIGN_KEY	spree_zone_members	zoneable_id		spree_countries.id
solidus	FOREIGN_KEY	spree_option_values_variants	option_value_id		spree_option_values.id
solidus	FOREIGN_KEY	spree_stock_movements	stock_item_id		spree_stock_items.id
solidus	FOREIGN_KEY	spree_product_promotion_rules	promotion_rule_id		spree_promotion_rules.id
solidus	FOREIGN_KEY	spree_inventory_units	carton_id		spree_cartons.id
solidus	FOREIGN_KEY	spree_products_taxons	taxon_id		spree_taxons.id
solidus	FOREIGN_KEY	spree_shipping_rates	shipping_method_id		spree_shipping_methods.id
solidus	FOREIGN_KEY	spree_roles_users	user_id		spree_users.id
solidus	FOREIGN_KEY	spree_product_option_types	option_type_id		spree_option_types.id
solidus	FOREIGN_KEY	spree_adjustments	adjustable_id		spree_shipments.id
solidus	FOREIGN_KEY	friendly_id_slugs	sluggable_id		spree_products.id
solidus	FOREIGN_KEY	spree_shipping_method_categori	shipping_category_id		spree_shipping_categories.id
solidus	FOREIGN_KEY	spree_inventory_units	variant_id		spree_variants.id
solidus	FOREIGN_KEY	spree_adjustments	order_id		spree_orders.id
solidus	FOREIGN_KEY	spree_product_properties	property_id		spree_properties.id
solidus	FOREIGN_KEY	spree_line_items	variant_id		spree_variants.id
solidus	FOREIGN_KEY	spree_prices	variant_id		spree_variants.id
solidus	FOREIGN_KEY	spree_orders	user_id		spree_users.id
solidus	FOREIGN_KEY	spree_user_addresses	address_id		spree_addresses.id
solidus	FOREIGN_KEY	spree_products_taxons	product_id		spree_products.id
solidus	FOREIGN_KEY	spree_return_items	inventory_unit_id		spree_inventory_units.id
solidus	FOREIGN_KEY	spree_product_promotion_rules	product_id		spree_products.id
solidus	FOREIGN_KEY	spree_zone_members	zone_id		spree_zones.id
solidus	FOREIGN_KEY	spree_promotion_actions	promotion_id		spree_promotions.id
solidus	FOREIGN_KEY	spree_option_values_variants	variant_id		spree_variants.id
solidus	FOREIGN_KEY	spree_store_payment_methods	store_id		spree_stores.id
solidus	FOREIGN_KEY	spree_shipping_method_categori	shipping_method_id		spree_shipping_methods.id
solidus	FOREIGN_KEY	spree_store_shipping_methods	shipping_method_id		spree_shipping_methods.id
solidus	FOREIGN_KEY	spree_shipments	order_id		spree_orders.id
solidus	FOREIGN_KEY	spree_roles_users	role_id		spree_roles.id
solidus	FOREIGN_KEY	spree_shipping_method_zones	zone_id		spree_zones.id
solidus	FOREIGN_KEY	spree_inventory_units	shipment_id		spree_shipments.id
gitlab	FOREIGN_KEY	deployments	environment_id		environments.id
gitlab	FOREIGN_KEY	identities	user_id		users.id
gitlab	FOREIGN_KEY	projects	namespace_id		namespaces.id
gitlab	FOREIGN_KEY	deployments	deployable_id		ci_builds.id
gitlab	FOREIGN_KEY	routes	source_id		projects.id
spree	FOREIGN_KEY	spree_products_taxons	taxon_id		spree_taxons.id
