benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,17,1,3.8654868602752686,
tpch,postgres,17,2,3.7482478618621826,
tpch,postgres,17,3,3.6943252086639404,
tpch,postgres,17,4,4.047571182250977,
tpch,postgres,17,5,3.727872848510742,
tpch,postgres,17,6,3.8956284523010254,
tpch,postgres,17,7,3.6474547386169434,
tpch,postgres,17,8,3.9544594287872314,
tpch,postgres,17,9,3.6912927627563477,
tpch,postgres,17,10,4.1991283893585205,
tpch,postgres,17,11,4.002243280410767,
tpch,postgres,17,12,3.9363489151000977,
tpch,postgres,17,13,3.78499174118042,
tpch,postgres,17,14,3.7654988765716553,
tpch,postgres,17,15,3.5900940895080566,
tpch,postgres,17,16,3.6021721363067627,
tpch,postgres,17,17,3.5761826038360596,
tpch,postgres,17,18,3.587794542312622,
tpch,postgres,17,19,3.595353841781616,
tpch,postgres,17,20,3.562453269958496,
tpch,postgres,17,21,3.628746747970581,
tpch,postgres,17,22,3.600573778152466,
tpch,postgres,17,23,3.6003079414367676,
tpch,postgres,17,24,3.631775140762329,
tpch,postgres,17,25,2.850297451019287,
tpch,postgres,17,26,2.7766363620758057,
tpch,postgres,17,27,2.805159568786621,
tpch,postgres,17,28,2.8313467502593994,
tpch,postgres,17,29,2.7759482860565186,
tpch,postgres,17,30,2.8694140911102295,
tpch,postgres,17,31,2.7880072593688965,
tpch,postgres,17,32,2.8147783279418945,
tpch,postgres,17,33,2.7698464393615723,
tpch,postgres,17,34,2.83445405960083,
tpch,postgres,17,35,2.811819076538086,
tpch,postgres,17,36,2.803884267807007,
tpch,postgres,17,37,2.858307123184204,
tpch,postgres,17,38,2.8028740882873535,
tpch,postgres,17,39,2.799631357192993,
tpch,postgres,17,40,2.8320188522338867,
tpch,postgres,17,41,2.817664384841919,
tpch,postgres,17,42,2.841244697570801,
tpch,postgres,17,43,2.8360698223114014,
tpch,postgres,17,44,2.8266286849975586,
tpch,postgres,17,45,2.7757678031921387,
tpch,postgres,17,46,2.841071605682373,
tpch,postgres,17,47,2.8114049434661865,
tpch,postgres,17,48,2.9470791816711426,
tpch,postgres,17,49,2.791020393371582,
tpch,postgres,17,50,2.7499938011169434,
tpch,postgres,17,51,2.7296643257141113,
tpch,postgres,17,52,2.92683482170105,
tpch,postgres,17,53,2.955265522003174,
tpch,postgres,17,54,2.8043715953826904,
tpch,postgres,17,55,2.718838691711426,
tpch,postgres,17,56,2.713732957839966,
tpch,postgres,17,57,2.7355966567993164,
tpch,postgres,17,58,2.748429775238037,
tpch,postgres,17,59,2.692507028579712,
tpch,postgres,17,60,2.9097440242767334,
tpch,postgres,17,61,2.6153066158294678,
tpch,postgres,17,62,2.8900527954101562,
tpch,postgres,17,63,2.6389005184173584,
tpch,postgres,17,64,2.7001545429229736,
tpch,postgres,17,65,2.7242753505706787,
tpch,postgres,17,66,2.711334705352783,
tpch,postgres,17,67,2.636645555496216,
tpch,postgres,17,68,2.690855026245117,
tpch,postgres,17,69,2.7026922702789307,
tpch,postgres,17,70,2.7268142700195312,
tpch,postgres,17,71,2.730421781539917,
tpch,postgres,17,72,2.784196615219116,
tpch,postgres,17,73,2.7080776691436768,
tpch,postgres,17,74,2.685925006866455,
tpch,postgres,17,75,2.7956767082214355,
tpch,postgres,17,76,2.847047805786133,
tpch,postgres,17,77,2.7237651348114014,
tpch,postgres,17,78,2.737170934677124,
tpch,postgres,17,79,2.7248106002807617,
tpch,postgres,17,80,2.7529919147491455,
tpch,postgres,17,81,2.7496886253356934,
tpch,postgres,17,82,2.7254598140716553,
tpch,postgres,17,83,2.765038251876831,
tpch,postgres,17,84,2.729583978652954,
tpch,postgres,17,85,2.715076446533203,
tpch,postgres,17,86,2.658236265182495,
tpch,postgres,17,87,2.61519718170166,
tpch,postgres,17,88,2.6208925247192383,
tpch,postgres,17,89,2.977351427078247,
tpch,postgres,17,90,2.7167348861694336,
tpch,postgres,17,91,2.6880815029144287,
tpch,postgres,17,92,2.669900417327881,
tpch,postgres,17,93,2.687150716781616,
tpch,postgres,17,94,2.6216864585876465,
tpch,postgres,17,95,2.602008581161499,
tpch,postgres,17,96,2.6320135593414307,
tpch,postgres,17,97,2.7090110778808594,
tpch,postgres,17,98,2.779554605484009,
tpch,postgres,17,99,2.7250378131866455,
tpch,postgres,17,100,2.7197628021240234,
tpch,postgres,18,1,5.818813323974609,
tpch,postgres,18,2,5.566022157669067,
tpch,postgres,18,3,4.6589155197143555,
tpch,postgres,18,4,5.376517057418823,
tpch,postgres,18,5,4.838804483413696,
tpch,postgres,18,6,4.994370460510254,
tpch,postgres,18,7,4.727813005447388,
tpch,postgres,18,8,4.8821330070495605,
tpch,postgres,18,9,5.932420492172241,
tpch,postgres,18,10,5.107994079589844,
tpch,postgres,18,11,5.055679798126221,
tpch,postgres,18,12,4.759850978851318,
tpch,postgres,18,13,4.811888217926025,
tpch,postgres,18,14,5.3375725746154785,
tpch,postgres,18,15,5.798814058303833,
tpch,postgres,18,16,5.704200983047485,
tpch,postgres,18,17,5.392367362976074,
tpch,postgres,18,18,5.234376430511475,
tpch,postgres,18,19,4.945834398269653,
tpch,postgres,18,20,6.3716371059417725,
tpch,postgres,18,21,4.520872354507446,
tpch,postgres,18,22,5.248299837112427,
tpch,postgres,18,23,4.895439863204956,
tpch,postgres,18,24,5.4080915451049805,
tpch,postgres,18,25,5.232600927352905,
tpch,postgres,18,26,5.242635250091553,
tpch,postgres,18,27,5.9304938316345215,
tpch,postgres,18,28,5.143835783004761,
tpch,postgres,18,29,4.971146106719971,
tpch,postgres,18,30,5.418919324874878,
tpch,postgres,18,31,6.087374210357666,
tpch,postgres,18,32,4.95356297492981,
tpch,postgres,18,33,5.922721862792969,
tpch,postgres,18,34,5.3497633934021,
tpch,postgres,18,35,4.864738464355469,
tpch,postgres,18,36,5.365082025527954,
tpch,postgres,18,37,5.584948539733887,
tpch,postgres,18,38,4.94398307800293,
tpch,postgres,18,39,5.2218687534332275,
tpch,postgres,18,40,5.226936340332031,
tpch,postgres,18,41,6.054958343505859,
tpch,postgres,18,42,4.931211709976196,
tpch,postgres,18,43,6.1498448848724365,
tpch,postgres,18,44,4.955726146697998,
tpch,postgres,18,45,5.425613164901733,
tpch,postgres,18,46,5.838016986846924,
tpch,postgres,18,47,4.820706844329834,
tpch,postgres,18,48,5.405415058135986,
tpch,postgres,18,49,5.410618543624878,
tpch,postgres,18,50,5.902291297912598,
tpch,postgres,18,51,5.4242424964904785,
tpch,postgres,18,52,6.056934595108032,
tpch,postgres,18,53,5.5657267570495605,
tpch,postgres,18,54,5.151638031005859,
tpch,postgres,18,55,4.947504281997681,
tpch,postgres,18,56,5.5040364265441895,
tpch,postgres,18,57,5.942551136016846,
