benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,mssql,3,1,,"(pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
tpch,mssql,3,2,74.47714591026306,
tpch,mssql,3,3,0.31938695907592773,
tpch,mssql,3,4,0.3295919895172119,
tpch,mssql,3,5,0.34404611587524414,
tpch,mssql,3,6,0.360584020614624,
tpch,mssql,3,7,0.38349032402038574,
tpch,mssql,3,8,0.29109716415405273,
tpch,mssql,3,9,0.34023046493530273,
tpch,mssql,3,10,0.3266446590423584,
tpch,mssql,3,11,0.27451229095458984,
tpch,mssql,3,12,0.36980152130126953,
tpch,mssql,3,13,0.3410940170288086,
tpch,mssql,3,14,0.2779366970062256,
tpch,mssql,3,15,0.34650540351867676,
tpch,mssql,3,16,0.334458589553833,
tpch,mssql,3,17,0.28188586235046387,
tpch,mssql,3,18,0.40347719192504883,
tpch,mssql,3,19,0.4232041835784912,
tpch,mssql,3,20,0.3486008644104004,
tpch,mssql,3,21,0.2901427745819092,
tpch,mssql,3,22,0.3251047134399414,
tpch,mssql,3,23,0.3575921058654785,
tpch,mssql,3,24,0.3630039691925049,
tpch,mssql,3,25,0.2831997871398926,
tpch,mssql,3,26,0.3616464138031006,
tpch,mssql,3,27,0.35974979400634766,
tpch,mssql,3,28,0.2705652713775635,
tpch,mssql,3,29,0.39403867721557617,
tpch,mssql,3,30,0.35639238357543945,
tpch,mssql,3,31,0.33493947982788086,
tpch,mssql,3,32,0.28959202766418457,
tpch,mssql,3,33,0.32592344284057617,
tpch,mssql,3,34,0.3172731399536133,
tpch,mssql,3,35,0.2874758243560791,
tpch,mssql,3,36,0.36194825172424316,
tpch,mssql,3,37,0.4298882484436035,
tpch,mssql,3,38,0.3564798831939697,
tpch,mssql,3,39,0.37169671058654785,
tpch,mssql,3,40,0.3683631420135498,
tpch,mssql,3,41,0.31146907806396484,
tpch,mssql,3,42,0.35784482955932617,
tpch,mssql,3,43,0.3538210391998291,
tpch,mssql,3,44,0.3463864326477051,
tpch,mssql,3,45,0.292039155960083,
tpch,mssql,3,46,0.39249420166015625,
tpch,mssql,3,47,0.5467848777770996,
tpch,mssql,3,48,0.4989433288574219,
tpch,mssql,3,49,0.3490161895751953,
tpch,mssql,3,50,0.31615686416625977,
tpch,mssql,3,51,0.44891810417175293,
tpch,mssql,3,52,0.4756784439086914,
tpch,mssql,3,53,0.42653632164001465,
tpch,mssql,3,54,0.40578198432922363,
tpch,mssql,3,55,0.38932299613952637,
tpch,mssql,3,56,0.24175190925598145,
tpch,mssql,3,57,0.38141298294067383,
tpch,mssql,3,58,0.3693399429321289,
tpch,mssql,3,59,0.39035701751708984,
tpch,mssql,3,60,0.2080063819885254,
tpch,mssql,3,61,0.35900211334228516,
tpch,mssql,3,62,0.3755037784576416,
tpch,mssql,3,63,0.3783712387084961,
tpch,mssql,3,64,0.2895212173461914,
tpch,mssql,3,65,0.30483055114746094,
tpch,mssql,3,66,0.3575551509857178,
tpch,mssql,3,67,0.35710954666137695,
tpch,mssql,3,68,0.3776566982269287,
tpch,mssql,3,69,0.29643774032592773,
tpch,mssql,3,70,0.26976561546325684,
tpch,mssql,3,71,0.39792585372924805,
tpch,mssql,3,72,0.35097312927246094,
tpch,mssql,3,73,0.37371349334716797,
tpch,mssql,3,74,0.2981226444244385,
tpch,mssql,3,75,0.24058151245117188,
tpch,mssql,3,76,0.31589221954345703,
tpch,mssql,3,77,0.36183881759643555,
tpch,mssql,3,78,0.40874433517456055,
tpch,mssql,3,79,0.43108367919921875,
tpch,mssql,3,80,0.3793795108795166,
tpch,mssql,3,81,0.2588491439819336,
tpch,mssql,3,82,0.44005441665649414,
