benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,3,1,0.7526204586029053,
tpch,postgres,3,2,0.7070915699005127,
tpch,postgres,3,3,0.8076882362365723,
tpch,postgres,3,4,0.7077240943908691,
tpch,postgres,3,5,0.7075562477111816,
tpch,postgres,3,6,0.7180819511413574,
tpch,postgres,3,7,0.7117369174957275,
tpch,postgres,3,8,0.7093443870544434,
tpch,postgres,3,9,0.7024383544921875,
tpch,postgres,3,10,0.6856374740600586,
tpch,postgres,4,1,0.27120113372802734,
tpch,postgres,4,2,0.23846077919006348,
tpch,postgres,4,3,0.24171161651611328,
tpch,postgres,4,4,0.23870062828063965,
tpch,postgres,4,5,0.23894166946411133,
tpch,postgres,4,6,0.23865008354187012,
tpch,postgres,4,7,0.24126648902893066,
tpch,postgres,4,8,0.2422187328338623,
tpch,postgres,4,9,0.23755097389221191,
tpch,postgres,4,10,0.2387681007385254,
