benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,mssql,13,1,,"(pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
tpch,mssql,13,2,16.782063484191895,
tpch,mssql,13,3,0.31551456451416016,
tpch,mssql,13,4,0.3833777904510498,
tpch,mssql,13,5,0.38037538528442383,
tpch,mssql,13,6,0.35724592208862305,
tpch,mssql,13,7,0.3757803440093994,
tpch,mssql,13,8,0.3883168697357178,
tpch,mssql,13,9,0.36690282821655273,
tpch,mssql,13,10,0.4476032257080078,
tpch,mssql,13,11,0.48369407653808594,
tpch,mssql,13,12,0.469768762588501,
tpch,mssql,13,13,0.4809556007385254,
tpch,mssql,13,14,0.4340677261352539,
tpch,mssql,13,15,0.3811328411102295,
tpch,mssql,13,16,0.5190095901489258,
tpch,mssql,13,17,0.3366518020629883,
tpch,mssql,13,18,0.40604448318481445,
tpch,mssql,13,19,0.3860599994659424,
tpch,mssql,13,20,0.35977602005004883,
tpch,mssql,13,21,0.39145636558532715,
tpch,mssql,13,22,0.3338446617126465,
tpch,mssql,13,23,0.3478250503540039,
tpch,mssql,13,24,0.3556632995605469,
tpch,mssql,13,25,0.2822725772857666,
tpch,mssql,13,26,0.3331441879272461,
tpch,mssql,13,27,0.27820563316345215,
tpch,mssql,13,28,0.2784116268157959,
tpch,mssql,13,29,0.30928659439086914,
tpch,mssql,13,30,0.3284568786621094,
tpch,mssql,13,31,0.3636322021484375,
tpch,mssql,13,32,0.2896568775177002,
tpch,mssql,13,33,0.31061816215515137,
tpch,mssql,13,34,0.31095409393310547,
tpch,mssql,13,35,0.28891420364379883,
tpch,mssql,13,36,0.24718093872070312,
tpch,mssql,13,37,0.29354286193847656,
tpch,mssql,13,38,0.25449657440185547,
tpch,mssql,13,39,0.2600877285003662,
tpch,mssql,13,40,0.30469584465026855,
tpch,mssql,13,41,0.27019834518432617,
tpch,mssql,13,42,0.2649216651916504,
tpch,mssql,13,43,0.2411785125732422,
tpch,mssql,13,44,0.2440958023071289,
tpch,mssql,13,45,0.22670364379882812,
tpch,mssql,13,46,0.22689175605773926,
tpch,mssql,13,47,0.2377946376800537,
tpch,mssql,13,48,0.22681593894958496,
tpch,mssql,13,49,0.22526192665100098,
tpch,mssql,13,50,0.2876567840576172,
tpch,mssql,13,51,0.22684979438781738,
tpch,mssql,13,52,0.26104307174682617,
tpch,mssql,13,53,0.24045968055725098,
tpch,mssql,13,54,0.2223973274230957,
tpch,mssql,13,55,0.2008523941040039,
tpch,mssql,13,56,0.23062491416931152,
tpch,mssql,13,57,0.24283766746520996,
tpch,mssql,13,58,0.22607421875,
tpch,mssql,13,59,0.24364709854125977,
tpch,mssql,13,60,0.23527002334594727,
tpch,mssql,13,61,0.25948238372802734,
tpch,mssql,13,62,0.2277965545654297,
tpch,mssql,13,63,0.23277974128723145,
tpch,mssql,13,64,0.24823307991027832,
tpch,mssql,13,65,0.2125406265258789,
tpch,mssql,13,66,0.2349231243133545,
tpch,mssql,13,67,0.23052453994750977,
tpch,mssql,13,68,0.227217435836792,
tpch,mssql,13,69,0.2526388168334961,
tpch,mssql,13,70,0.25753355026245117,
tpch,mssql,13,71,0.2240612506866455,
tpch,mssql,13,72,0.2544739246368408,
tpch,mssql,13,73,0.2232191562652588,
tpch,mssql,13,74,0.2319202423095703,
tpch,mssql,13,75,0.2791562080383301,
tpch,mssql,13,76,0.291766881942749,
tpch,mssql,13,77,0.2322704792022705,
tpch,mssql,13,78,0.24890422821044922,
tpch,mssql,13,79,0.20792150497436523,
tpch,mssql,13,80,0.23297381401062012,
tpch,mssql,13,81,0.2551281452178955,
tpch,mssql,13,82,0.2262406349182129,
tpch,mssql,13,83,0.2655982971191406,
tpch,mssql,13,84,0.22605371475219727,
tpch,mssql,13,85,0.24405980110168457,
tpch,mssql,13,86,0.23737525939941406,
tpch,mssql,13,87,0.23459577560424805,
