benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,21,1,3.409533739089966,
tpch,postgres,21,2,3.2829365730285645,
tpch,postgres,21,3,3.336967945098877,
tpch,postgres,21,4,3.701235771179199,
tpch,postgres,21,5,3.285742998123169,
tpch,postgres,21,6,3.288076162338257,
tpch,postgres,21,7,3.283956289291382,
tpch,postgres,21,8,3.287423849105835,
tpch,postgres,21,9,3.285511016845703,
tpch,postgres,21,10,3.2810375690460205,
tpch,postgres,21,11,3.2859060764312744,
tpch,postgres,21,12,3.295888900756836,
tpch,postgres,21,13,3.2924065589904785,
tpch,postgres,21,14,3.306243658065796,
tpch,postgres,21,15,0.9736661911010742,
tpch,postgres,21,16,0.9509270191192627,
tpch,postgres,21,17,0.9556899070739746,
tpch,postgres,21,18,0.9518222808837891,
tpch,postgres,21,19,0.9504666328430176,
tpch,postgres,21,20,0.9522662162780762,
tpch,postgres,21,21,0.958843469619751,
tpch,postgres,21,22,0.9593136310577393,
tpch,postgres,21,23,0.959752082824707,
tpch,postgres,21,24,0.9590339660644531,
tpch,postgres,21,25,0.9578719139099121,
tpch,postgres,21,26,0.9590327739715576,
tpch,postgres,21,27,0.9387714862823486,
tpch,postgres,21,28,0.9212372303009033,
tpch,postgres,21,29,2.8923721313476562,
tpch,postgres,21,30,2.7828006744384766,
tpch,postgres,21,31,2.7502970695495605,
tpch,postgres,21,32,2.804232358932495,
tpch,postgres,21,33,2.7866101264953613,
tpch,postgres,21,34,2.742872714996338,
tpch,postgres,21,35,2.985107183456421,
tpch,postgres,21,36,3.0505480766296387,
tpch,postgres,21,37,2.765430450439453,
tpch,postgres,21,38,3.058607578277588,
tpch,postgres,21,39,2.809551954269409,
tpch,postgres,21,40,2.842355728149414,
tpch,postgres,21,41,2.4940779209136963,
tpch,postgres,21,42,2.4963550567626953,
tpch,postgres,21,43,2.5604166984558105,
tpch,postgres,21,44,2.4850425720214844,
tpch,postgres,21,45,2.4817826747894287,
tpch,postgres,21,46,2.584902286529541,
tpch,postgres,21,47,2.576880931854248,
tpch,postgres,21,48,2.5877182483673096,
tpch,postgres,21,49,2.580549955368042,
tpch,postgres,21,50,2.595628499984741,
tpch,postgres,21,51,2.590878486633301,
tpch,postgres,21,52,2.5809481143951416,
tpch,postgres,21,53,2.5817418098449707,
tpch,postgres,21,54,2.5767204761505127,
tpch,postgres,21,55,2.474862575531006,
tpch,postgres,21,56,2.516268730163574,
tpch,postgres,21,57,2.809734344482422,
tpch,postgres,21,58,2.563939094543457,
tpch,postgres,21,59,2.580991268157959,
tpch,postgres,21,60,2.5657522678375244,
tpch,postgres,21,61,2.56099009513855,
tpch,postgres,21,62,2.572446823120117,
tpch,postgres,21,63,2.584646224975586,
tpch,postgres,21,64,2.579469919204712,
tpch,postgres,21,65,2.581054210662842,
tpch,postgres,21,66,2.5822737216949463,
tpch,postgres,21,67,2.581022262573242,
tpch,postgres,21,68,2.5741384029388428,
tpch,postgres,21,69,2.566641092300415,
tpch,postgres,21,70,2.56618332862854,
tpch,postgres,21,71,2.581639051437378,
tpch,postgres,21,72,2.6646320819854736,
tpch,postgres,21,73,2.591888904571533,
tpch,postgres,21,74,2.5717172622680664,
tpch,postgres,21,75,2.77915096282959,
tpch,postgres,21,76,2.5767393112182617,
tpch,postgres,21,77,2.6442880630493164,
tpch,postgres,21,78,2.577719211578369,
tpch,postgres,21,79,2.565876007080078,
tpch,postgres,21,80,2.5721278190612793,
tpch,postgres,21,81,2.5702097415924072,
tpch,postgres,21,82,2.579620122909546,
tpch,postgres,21,83,2.5697317123413086,
tpch,postgres,21,84,2.579392433166504,
tpch,postgres,21,85,2.605639696121216,
tpch,postgres,21,86,2.756478786468506,
tpch,postgres,21,87,2.62911319732666,
tpch,postgres,21,88,2.7873475551605225,
tpch,postgres,21,89,2.5570859909057617,
tpch,postgres,21,90,2.572648286819458,
tpch,postgres,21,91,2.648273468017578,
tpch,postgres,21,92,2.5694363117218018,
tpch,postgres,21,93,2.567584276199341,
tpch,postgres,21,94,2.5694148540496826,
tpch,postgres,21,95,2.5733094215393066,
