benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,mssql,9,1,,"(pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
tpch,mssql,9,2,94.0440309047699,
tpch,mssql,9,3,0.6416633129119873,
tpch,mssql,9,4,0.6352744102478027,
tpch,mssql,9,5,0.6133368015289307,
tpch,mssql,9,6,0.5818812847137451,
tpch,mssql,9,7,0.5792117118835449,
tpch,mssql,9,8,0.5941638946533203,
tpch,mssql,9,9,0.5783500671386719,
tpch,mssql,9,10,0.6165189743041992,
tpch,mssql,9,11,0.6259398460388184,
tpch,mssql,9,12,0.5573503971099854,
tpch,mssql,9,13,0.6403763294219971,
tpch,mssql,9,14,0.5546188354492188,
tpch,mssql,9,15,0.5450220108032227,
tpch,mssql,9,16,0.6413397789001465,
tpch,mssql,9,17,0.5609853267669678,
tpch,mssql,9,18,0.6153221130371094,
tpch,mssql,9,19,0.542539119720459,
tpch,mssql,9,20,0.5417952537536621,
tpch,mssql,9,21,0.6060104370117188,
tpch,mssql,9,22,0.5663752555847168,
tpch,mssql,9,23,0.5465874671936035,
tpch,mssql,9,24,0.5489492416381836,
tpch,mssql,9,25,0.5706093311309814,
tpch,mssql,9,26,0.6477065086364746,
tpch,mssql,9,27,0.5671818256378174,
tpch,mssql,9,28,1.091813564300537,
tpch,mssql,9,29,0.47782397270202637,
tpch,mssql,9,30,0.46537351608276367,
tpch,mssql,9,31,0.4388611316680908,
tpch,mssql,9,32,0.4917922019958496,
tpch,mssql,9,33,0.4172844886779785,
tpch,mssql,9,34,0.723658561706543,
tpch,mssql,9,35,0.967186450958252,
tpch,mssql,9,36,0.9673161506652832,
tpch,mssql,9,37,1.0848894119262695,
tpch,mssql,9,38,0.9379463195800781,
tpch,mssql,9,39,1.0955026149749756,
tpch,mssql,9,40,0.995417594909668,
tpch,mssql,9,41,1.048945665359497,
tpch,mssql,9,42,1.04830002784729,
tpch,mssql,9,43,1.2012555599212646,
tpch,mssql,9,44,1.0139901638031006,
tpch,mssql,9,45,0.9896461963653564,
tpch,mssql,9,46,1.132843017578125,
tpch,mssql,9,47,0.8557803630828857,
