benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,mssql,9,1,,"(pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
tpch,mssql,9,2,109.01720380783081,
tpch,mssql,9,3,1.0962858200073242,
tpch,mssql,9,4,0.9106862545013428,
tpch,mssql,9,5,0.8296887874603271,
tpch,mssql,9,6,0.9642386436462402,
tpch,mssql,9,7,0.8305368423461914,
tpch,mssql,9,8,0.9636328220367432,
tpch,mssql,9,9,0.9426612854003906,
tpch,mssql,9,10,0.9105353355407715,
tpch,mssql,9,11,0.8644628524780273,
tpch,mssql,9,12,0.8588535785675049,
tpch,mssql,9,13,0.728797197341919,
tpch,mssql,9,14,0.8165442943572998,
tpch,mssql,9,15,0.900529146194458,
tpch,mssql,9,16,0.9613676071166992,
tpch,mssql,9,17,0.8289697170257568,
tpch,mssql,9,18,0.736370325088501,
tpch,mssql,9,19,0.847177267074585,
tpch,mssql,9,20,0.7317192554473877,
tpch,mssql,9,21,0.6501719951629639,
tpch,mssql,9,22,0.8687996864318848,
tpch,mssql,9,23,0.6748635768890381,
tpch,mssql,9,24,0.9061589241027832,
tpch,mssql,9,25,0.9127957820892334,
tpch,mssql,9,26,0.6355147361755371,
tpch,mssql,9,27,0.6381311416625977,
tpch,mssql,9,28,0.6289622783660889,
tpch,mssql,9,29,0.6971180438995361,
tpch,mssql,9,30,0.5772714614868164,
tpch,mssql,9,31,0.6124553680419922,
tpch,mssql,9,32,0.648165225982666,
tpch,mssql,9,33,0.7275891304016113,
tpch,mssql,9,34,0.6145648956298828,
tpch,mssql,9,35,0.6460258960723877,
tpch,mssql,9,36,0.5781254768371582,
tpch,mssql,9,37,0.5753173828125,
tpch,mssql,9,38,0.7048430442810059,
tpch,mssql,9,39,0.6710164546966553,
tpch,mssql,9,40,0.705374002456665,
tpch,mssql,9,41,0.5673356056213379,
tpch,mssql,9,42,0.5481367111206055,
tpch,mssql,9,43,0.5876326560974121,
tpch,mssql,9,44,0.483046293258667,
tpch,mssql,9,45,0.5336027145385742,
tpch,mssql,9,46,0.48756837844848633,
tpch,mssql,9,47,0.4954090118408203,
tpch,mssql,9,48,0.5288906097412109,
tpch,mssql,9,49,0.6317057609558105,
tpch,mssql,9,50,0.5871083736419678,
tpch,mssql,10,1,1.3670871257781982,
tpch,mssql,10,2,0.44971656799316406,
tpch,mssql,10,3,0.4494619369506836,
tpch,mssql,10,4,0.5215446949005127,
tpch,mssql,10,5,0.44084978103637695,
tpch,mssql,10,6,0.41249918937683105,
tpch,mssql,10,7,0.39900875091552734,
tpch,mssql,10,8,0.32177305221557617,
tpch,mssql,10,9,0.4460716247558594,
tpch,mssql,10,10,0.394228458404541,
tpch,mssql,10,11,0.32416462898254395,
tpch,mssql,10,12,0.3186664581298828,
tpch,mssql,10,13,0.2937440872192383,
tpch,mssql,10,14,0.3322162628173828,
tpch,mssql,10,15,0.36142492294311523,
tpch,mssql,10,16,0.41333508491516113,
tpch,mssql,10,17,0.3245580196380615,
tpch,mssql,10,18,0.35398316383361816,
tpch,mssql,10,19,0.3166344165802002,
tpch,mssql,10,20,0.22990775108337402,
tpch,mssql,10,21,0.24244379997253418,
tpch,mssql,10,22,0.25806164741516113,
tpch,mssql,10,23,0.18659520149230957,
tpch,mssql,10,24,0.228271484375,
tpch,mssql,10,25,0.2415304183959961,
tpch,mssql,10,26,0.29008030891418457,
tpch,mssql,10,27,0.4039499759674072,
tpch,mssql,10,28,0.3475682735443115,
tpch,mssql,10,29,0.36649608612060547,
tpch,mssql,10,30,0.3652670383453369,
tpch,mssql,10,31,0.42014360427856445,
tpch,mssql,10,32,0.4690861701965332,
tpch,mssql,10,33,0.3953268527984619,
tpch,mssql,10,34,0.39058828353881836,
tpch,mssql,10,35,0.40700411796569824,
tpch,mssql,10,36,0.39533019065856934,
tpch,mssql,10,37,0.4283907413482666,
tpch,mssql,10,38,0.40235042572021484,
tpch,mssql,10,39,0.4610707759857178,
tpch,mssql,10,40,0.47804832458496094,
tpch,mssql,10,41,0.363400936126709,
tpch,mssql,10,42,0.35794591903686523,
tpch,mssql,10,43,0.3230557441711426,
tpch,mssql,10,44,0.30225706100463867,
tpch,mssql,10,45,0.28891968727111816,
tpch,mssql,10,46,0.28682494163513184,
tpch,mssql,10,47,0.3156282901763916,
tpch,mssql,10,48,0.3139021396636963,
tpch,mssql,10,49,0.2936868667602539,
tpch,mssql,10,50,0.3383150100708008,
tpch,mssql,11,1,0.3389472961425781,
tpch,mssql,11,2,0.2330775260925293,
tpch,mssql,11,3,0.20361804962158203,
tpch,mssql,11,4,0.2255704402923584,
tpch,mssql,11,5,0.22414684295654297,
tpch,mssql,11,6,0.22243356704711914,
tpch,mssql,11,7,0.2264246940612793,
tpch,mssql,11,8,0.2152235507965088,
tpch,mssql,11,9,0.20330047607421875,
tpch,mssql,11,10,0.2064809799194336,
tpch,mssql,11,11,0.2258892059326172,
tpch,mssql,11,12,0.23632550239562988,
tpch,mssql,11,13,0.22376751899719238,
tpch,mssql,11,14,0.20999765396118164,
tpch,mssql,11,15,0.2049264907836914,
tpch,mssql,11,16,0.22330236434936523,
tpch,mssql,11,17,0.22295069694519043,
tpch,mssql,11,18,0.22682666778564453,
tpch,mssql,11,19,0.2077343463897705,
tpch,mssql,11,20,0.20343923568725586,
tpch,mssql,11,21,0.21756649017333984,
tpch,mssql,11,22,0.211869478225708,
tpch,mssql,11,23,0.21554350852966309,
tpch,mssql,11,24,0.21358108520507812,
tpch,mssql,11,25,0.22763419151306152,
tpch,mssql,11,26,0.20730304718017578,
tpch,mssql,11,27,0.21185588836669922,
tpch,mssql,11,28,0.2277684211730957,
tpch,mssql,11,29,0.22882390022277832,
tpch,mssql,11,30,0.2280716896057129,
tpch,mssql,11,31,0.23360252380371094,
tpch,mssql,11,32,0.2277660369873047,
tpch,mssql,11,33,0.23257660865783691,
tpch,mssql,11,34,0.2186276912689209,
tpch,mssql,11,35,0.23789405822753906,
tpch,mssql,11,36,0.2234649658203125,
tpch,mssql,11,37,0.23272156715393066,
tpch,mssql,11,38,0.21502161026000977,
tpch,mssql,11,39,0.20012569427490234,
tpch,mssql,11,40,0.2278449535369873,
tpch,mssql,11,41,0.20608210563659668,
tpch,mssql,11,42,0.21485376358032227,
tpch,mssql,11,43,0.21129155158996582,
tpch,mssql,11,44,0.20586133003234863,
tpch,mssql,11,45,0.2139270305633545,
tpch,mssql,11,46,0.24251437187194824,
tpch,mssql,11,47,0.22287893295288086,
tpch,mssql,11,48,0.21724224090576172,
tpch,mssql,11,49,0.2451646327972412,
tpch,mssql,11,50,0.21235013008117676,
tpch,mssql,12,1,0.6708364486694336,
tpch,mssql,12,2,0.2205355167388916,
tpch,mssql,12,3,0.20392847061157227,
tpch,mssql,12,4,0.1992969512939453,
tpch,mssql,12,5,0.19649410247802734,
tpch,mssql,12,6,0.19127845764160156,
tpch,mssql,12,7,0.18934178352355957,
tpch,mssql,12,8,0.2031538486480713,
tpch,mssql,12,9,0.2036287784576416,
tpch,mssql,12,10,0.21034669876098633,
tpch,mssql,12,11,0.20765304565429688,
tpch,mssql,12,12,0.20991110801696777,
tpch,mssql,12,13,0.19953489303588867,
tpch,mssql,12,14,0.1960597038269043,
tpch,mssql,12,15,0.21081924438476562,
tpch,mssql,12,16,0.18754911422729492,
tpch,mssql,12,17,0.19259381294250488,
tpch,mssql,12,18,0.20485711097717285,
tpch,mssql,12,19,0.20018243789672852,
tpch,mssql,12,20,0.2386627197265625,
tpch,mssql,12,21,0.20505166053771973,
tpch,mssql,12,22,0.19606566429138184,
tpch,mssql,12,23,0.19835162162780762,
tpch,mssql,12,24,0.19994521141052246,
tpch,mssql,12,25,0.1949021816253662,
tpch,mssql,12,26,0.18380498886108398,
tpch,mssql,12,27,0.18210649490356445,
tpch,mssql,12,28,0.18287324905395508,
tpch,mssql,12,29,0.19629478454589844,
tpch,mssql,12,30,0.20363998413085938,
tpch,mssql,12,31,0.18242979049682617,
tpch,mssql,12,32,0.1836402416229248,
tpch,mssql,12,33,0.18941426277160645,
tpch,mssql,12,34,0.1846151351928711,
tpch,mssql,12,35,0.18425297737121582,
tpch,mssql,12,36,0.18922924995422363,
tpch,mssql,12,37,0.18317675590515137,
tpch,mssql,12,38,0.19158029556274414,
tpch,mssql,12,39,0.18840742111206055,
tpch,mssql,12,40,0.18874859809875488,
tpch,mssql,12,41,0.1877272129058838,
tpch,mssql,12,42,0.17710542678833008,
tpch,mssql,12,43,0.17362260818481445,
tpch,mssql,12,44,0.1745915412902832,
tpch,mssql,12,45,0.17995500564575195,
tpch,mssql,12,46,0.18597149848937988,
tpch,mssql,12,47,0.18305563926696777,
tpch,mssql,12,48,0.17591094970703125,
tpch,mssql,12,49,0.19001340866088867,
tpch,mssql,12,50,0.17906427383422852,
