benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,mssql,5,1,,"(pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
tpch,mssql,5,2,62.924705505371094,
tpch,mssql,5,3,0.3485574722290039,
tpch,mssql,5,4,0.3100128173828125,
tpch,mssql,5,5,0.35062336921691895,
tpch,mssql,5,6,0.2954063415527344,
tpch,mssql,5,7,0.316392183303833,
tpch,mssql,5,8,0.37625837326049805,
tpch,mssql,5,9,0.29288506507873535,
tpch,mssql,5,10,0.31670618057250977,
tpch,mssql,5,11,0.2700474262237549,
tpch,mssql,5,12,0.28504014015197754,
tpch,mssql,5,13,0.3201591968536377,
tpch,mssql,5,14,0.3878941535949707,
tpch,mssql,5,15,0.2956392765045166,
tpch,mssql,5,16,0.26326799392700195,
tpch,mssql,5,17,0.2861928939819336,
tpch,mssql,5,18,0.2804110050201416,
tpch,mssql,5,19,0.28403162956237793,
tpch,mssql,5,20,0.2782304286956787,
tpch,mssql,5,21,0.28235340118408203,
tpch,mssql,5,22,0.4445502758026123,
tpch,mssql,5,23,0.46326637268066406,
tpch,mssql,5,24,0.5478646755218506,
tpch,mssql,5,25,0.4501523971557617,
tpch,mssql,5,26,0.5229110717773438,
tpch,mssql,5,27,0.4379265308380127,
tpch,mssql,5,28,0.5417270660400391,
tpch,mssql,5,29,0.5764141082763672,
tpch,mssql,5,30,0.4647500514984131,
tpch,mssql,5,31,0.6172239780426025,
tpch,mssql,5,32,0.33463597297668457,
tpch,mssql,5,33,0.271695613861084,
tpch,mssql,5,34,0.2850370407104492,
tpch,mssql,5,35,0.28632140159606934,
tpch,mssql,5,36,0.30957603454589844,
tpch,mssql,5,37,0.27721095085144043,
tpch,mssql,5,38,0.2866394519805908,
tpch,mssql,5,39,0.29976344108581543,
tpch,mssql,5,40,0.29213881492614746,
tpch,mssql,5,41,0.2778611183166504,
tpch,mssql,5,42,0.29653072357177734,
tpch,mssql,5,43,0.29148125648498535,
tpch,mssql,5,44,0.3105933666229248,
tpch,mssql,5,45,0.3064255714416504,
tpch,mssql,5,46,0.3467402458190918,
tpch,mssql,5,47,0.3075864315032959,
tpch,mssql,5,48,0.2926476001739502,
tpch,mssql,5,49,0.2634439468383789,
tpch,mssql,5,50,0.27523255348205566,
tpch,mssql,6,1,14.171802043914795,
tpch,mssql,6,2,0.13253092765808105,
tpch,mssql,6,3,0.14760565757751465,
tpch,mssql,6,4,0.12695026397705078,
tpch,mssql,6,5,0.13612818717956543,
tpch,mssql,6,6,0.1346454620361328,
tpch,mssql,6,7,0.13288497924804688,
tpch,mssql,6,8,0.13357090950012207,
tpch,mssql,6,9,0.12574410438537598,
tpch,mssql,6,10,0.13052654266357422,
tpch,mssql,6,11,0.11970400810241699,
tpch,mssql,6,12,0.13208413124084473,
tpch,mssql,6,13,0.11501336097717285,
tpch,mssql,6,14,0.1217505931854248,
tpch,mssql,6,15,0.1266634464263916,
tpch,mssql,6,16,0.11709070205688477,
tpch,mssql,6,17,0.11404228210449219,
tpch,mssql,6,18,0.11061906814575195,
tpch,mssql,6,19,0.11207985877990723,
tpch,mssql,6,20,0.11323022842407227,
tpch,mssql,6,21,0.12533092498779297,
tpch,mssql,6,22,0.11330795288085938,
tpch,mssql,6,23,0.11527299880981445,
tpch,mssql,6,24,0.11544299125671387,
tpch,mssql,6,25,0.10647320747375488,
tpch,mssql,6,26,0.10692238807678223,
tpch,mssql,6,27,0.10297703742980957,
tpch,mssql,6,28,0.11490559577941895,
tpch,mssql,6,29,0.10394787788391113,
tpch,mssql,6,30,0.1060483455657959,
tpch,mssql,6,31,0.12506747245788574,
tpch,mssql,6,32,0.11385083198547363,
tpch,mssql,6,33,0.11246562004089355,
tpch,mssql,6,34,0.1072385311126709,
tpch,mssql,6,35,0.0983738899230957,
tpch,mssql,6,36,0.09488105773925781,
tpch,mssql,6,37,0.0958096981048584,
tpch,mssql,6,38,0.09463024139404297,
tpch,mssql,6,39,0.097930908203125,
tpch,mssql,6,40,0.09691166877746582,
tpch,mssql,6,41,0.10140275955200195,
tpch,mssql,6,42,0.10294580459594727,
tpch,mssql,6,43,0.09348082542419434,
tpch,mssql,6,44,0.09213900566101074,
tpch,mssql,6,45,0.08759117126464844,
tpch,mssql,6,46,0.08805537223815918,
tpch,mssql,6,47,0.09689736366271973,
tpch,mssql,6,48,0.09144306182861328,
tpch,mssql,6,49,0.08936572074890137,
tpch,mssql,6,50,0.09117412567138672,
tpch,mssql,7,1,0.6990628242492676,
tpch,mssql,7,2,0.305828332901001,
tpch,mssql,7,3,0.3056156635284424,
tpch,mssql,7,4,0.2895090579986572,
tpch,mssql,7,5,0.30007052421569824,
tpch,mssql,7,6,0.2758595943450928,
tpch,mssql,7,7,0.3079242706298828,
tpch,mssql,7,8,0.3006858825683594,
tpch,mssql,7,9,0.327500581741333,
tpch,mssql,7,10,0.31282687187194824,
tpch,mssql,7,11,0.29660463333129883,
tpch,mssql,7,12,0.2957010269165039,
tpch,mssql,7,13,0.3172943592071533,
tpch,mssql,7,14,0.29045677185058594,
tpch,mssql,7,15,0.3361968994140625,
tpch,mssql,7,16,0.3026576042175293,
tpch,mssql,7,17,0.2757294178009033,
tpch,mssql,7,18,0.29078245162963867,
tpch,mssql,7,19,0.28027939796447754,
tpch,mssql,7,20,0.2737553119659424,
tpch,mssql,7,21,0.28814244270324707,
tpch,mssql,7,22,0.32166266441345215,
tpch,mssql,7,23,0.3506021499633789,
tpch,mssql,7,24,0.289229154586792,
tpch,mssql,7,25,0.3035573959350586,
tpch,mssql,7,26,0.7256393432617188,
tpch,mssql,7,27,0.3283650875091553,
tpch,mssql,7,28,0.3244743347167969,
tpch,mssql,7,29,0.3753361701965332,
tpch,mssql,7,30,0.3594362735748291,
tpch,mssql,7,31,1.0098483562469482,
tpch,mssql,7,32,0.6710042953491211,
tpch,mssql,7,33,0.6494784355163574,
tpch,mssql,7,34,0.653285026550293,
tpch,mssql,7,35,0.5701644420623779,
tpch,mssql,7,36,0.6795303821563721,
tpch,mssql,7,37,0.6344771385192871,
tpch,mssql,7,38,0.5783731937408447,
tpch,mssql,7,39,0.6597709655761719,
tpch,mssql,7,40,0.6329004764556885,
tpch,mssql,7,41,0.4921252727508545,
tpch,mssql,7,42,0.680499792098999,
tpch,mssql,7,43,0.6687049865722656,
tpch,mssql,7,44,0.6651387214660645,
tpch,mssql,7,45,0.6937446594238281,
tpch,mssql,7,46,0.6245360374450684,
tpch,mssql,7,47,0.612870454788208,
tpch,mssql,7,48,0.7044215202331543,
tpch,mssql,7,49,0.6015212535858154,
tpch,mssql,7,50,0.6397888660430908,
tpch,mssql,8,1,3.994565963745117,
tpch,mssql,8,2,0.6966507434844971,
tpch,mssql,8,3,0.6574225425720215,
tpch,mssql,8,4,0.8045332431793213,
tpch,mssql,8,5,0.5589027404785156,
tpch,mssql,8,6,0.5213682651519775,
tpch,mssql,8,7,0.4573845863342285,
tpch,mssql,8,8,0.4813957214355469,
tpch,mssql,8,9,0.5430009365081787,
tpch,mssql,8,10,0.42624497413635254,
tpch,mssql,8,11,0.5817058086395264,
tpch,mssql,8,12,0.44292736053466797,
tpch,mssql,8,13,0.5854191780090332,
tpch,mssql,8,14,0.4254767894744873,
tpch,mssql,8,15,0.5196902751922607,
tpch,mssql,8,16,0.4765017032623291,
tpch,mssql,8,17,0.5290625095367432,
tpch,mssql,8,18,0.4845118522644043,
tpch,mssql,8,19,0.48928403854370117,
tpch,mssql,8,20,0.48366570472717285,
tpch,mssql,8,21,0.51096510887146,
tpch,mssql,8,22,0.4860866069793701,
tpch,mssql,8,23,0.4332754611968994,
tpch,mssql,8,24,0.5590825080871582,
tpch,mssql,8,25,0.5838606357574463,
tpch,mssql,8,26,0.4348485469818115,
tpch,mssql,8,27,0.38739991188049316,
tpch,mssql,8,28,0.3758676052093506,
tpch,mssql,8,29,0.45192885398864746,
tpch,mssql,8,30,0.39922165870666504,
tpch,mssql,8,31,0.2733306884765625,
tpch,mssql,8,32,0.3869178295135498,
tpch,mssql,8,33,0.341336727142334,
tpch,mssql,8,34,0.41742587089538574,
tpch,mssql,8,35,0.3435845375061035,
tpch,mssql,8,36,0.39852333068847656,
tpch,mssql,8,37,0.48506832122802734,
tpch,mssql,8,38,0.4061598777770996,
tpch,mssql,8,39,0.49762892723083496,
tpch,mssql,8,40,0.44286155700683594,
tpch,mssql,8,41,0.35680580139160156,
tpch,mssql,8,42,0.4239473342895508,
tpch,mssql,8,43,0.4733870029449463,
tpch,mssql,8,44,0.4386444091796875,
tpch,mssql,8,45,0.5272986888885498,
tpch,mssql,8,46,0.4622659683227539,
tpch,mssql,8,47,0.54306960105896,
tpch,mssql,8,48,0.4567396640777588,
tpch,mssql,8,49,0.46858906745910645,
tpch,mssql,8,50,0.4491846561431885,
