benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,1,1,5.604567527770996,
tpch,postgres,1,2,5.925140619277954,
tpch,postgres,1,3,5.401392459869385,
tpch,postgres,1,4,5.5811309814453125,
tpch,postgres,1,5,5.422146320343018,
tpch,postgres,1,6,4.971380949020386,
tpch,postgres,1,7,4.945319175720215,
tpch,postgres,1,8,6.223719120025635,
tpch,postgres,1,9,5.069039821624756,
tpch,postgres,1,10,5.028109550476074,
tpch,postgres,1,11,5.006295442581177,
tpch,postgres,1,12,4.926475286483765,
tpch,postgres,1,13,5.2690863609313965,
tpch,postgres,1,14,4.944214820861816,
tpch,postgres,1,15,5.366701602935791,
tpch,postgres,1,16,5.381021738052368,
tpch,postgres,1,17,5.225226640701294,
tpch,postgres,1,18,3.4245944023132324,
tpch,postgres,1,19,3.398822069168091,
tpch,postgres,1,20,3.37369966506958,
tpch,postgres,1,21,3.3816518783569336,
tpch,postgres,1,22,3.372547149658203,
tpch,postgres,1,23,3.3910958766937256,
tpch,postgres,1,24,3.373317241668701,
tpch,postgres,1,25,3.4264109134674072,
tpch,postgres,1,26,3.4283690452575684,
tpch,postgres,1,27,3.3907244205474854,
tpch,postgres,1,28,3.3815817832946777,
tpch,postgres,1,29,3.4044547080993652,
tpch,postgres,1,30,3.393068790435791,
tpch,postgres,1,31,3.391477584838867,
tpch,postgres,1,32,3.424420118331909,
tpch,postgres,1,33,3.4327738285064697,
tpch,postgres,1,34,3.392439603805542,
tpch,postgres,1,35,3.4792110919952393,
tpch,postgres,1,36,3.394967555999756,
tpch,postgres,1,37,3.3865063190460205,
tpch,postgres,1,38,3.393252372741699,
tpch,postgres,1,39,3.3938982486724854,
tpch,postgres,1,40,3.399705648422241,
tpch,postgres,1,41,3.394789218902588,
tpch,postgres,1,42,3.406120538711548,
tpch,postgres,1,43,3.380272626876831,
tpch,postgres,1,44,3.3967089653015137,
tpch,postgres,1,45,3.4553141593933105,
tpch,postgres,1,46,3.423337936401367,
tpch,postgres,1,47,3.3674304485321045,
tpch,postgres,1,48,3.3783950805664062,
tpch,postgres,1,49,3.377795696258545,
tpch,postgres,1,50,3.38277268409729,
tpch,postgres,2,1,0.6286678314208984,
tpch,postgres,2,2,0.5535664558410645,
tpch,postgres,2,3,0.5722124576568604,
tpch,postgres,2,4,0.5669338703155518,
tpch,postgres,2,5,0.5741462707519531,
tpch,postgres,2,6,0.5730280876159668,
tpch,postgres,2,7,0.5801913738250732,
tpch,postgres,2,8,0.55446457862854,
tpch,postgres,2,9,0.5525660514831543,
tpch,postgres,2,10,0.5715267658233643,
tpch,postgres,2,11,0.5566837787628174,
tpch,postgres,2,12,0.5535299777984619,
tpch,postgres,2,13,0.5732533931732178,
tpch,postgres,2,14,0.5310511589050293,
tpch,postgres,2,15,0.5488302707672119,
