benchmark,db_type,query_number,run_idx,elapsed_sec,error
tpch,postgres,1,1,8.288644790649414,
tpch,postgres,1,2,8.30758261680603,
tpch,postgres,1,3,8.311599969863892,
tpch,postgres,1,4,8.174943447113037,
tpch,postgres,1,5,8.243815422058105,
tpch,postgres,1,6,8.297167778015137,
tpch,postgres,1,7,12.905351877212524,
tpch,postgres,1,8,15.690691709518433,
tpch,postgres,1,9,15.190332889556885,
tpch,postgres,1,10,15.732761144638062,
tpch,postgres,1,11,10.529787540435791,
tpch,postgres,1,12,10.598241567611694,
tpch,postgres,1,13,7.557053089141846,
tpch,postgres,1,14,10.093632936477661,
tpch,postgres,1,15,9.642058372497559,
tpch,postgres,1,16,10.599051237106323,
tpch,postgres,1,17,10.186255931854248,
tpch,postgres,1,18,3.6867480278015137,
tpch,postgres,1,19,2.957059144973755,
tpch,postgres,1,20,2.9608395099639893,
tpch,postgres,1,21,2.9802298545837402,
tpch,postgres,1,22,2.9694888591766357,
tpch,postgres,1,23,2.9713351726531982,
tpch,postgres,1,24,2.9649579524993896,
tpch,postgres,1,25,2.9871931076049805,
tpch,postgres,1,26,2.974371910095215,
tpch,postgres,1,27,2.9902548789978027,
tpch,postgres,1,28,3.005427122116089,
tpch,postgres,1,29,2.9865119457244873,
tpch,postgres,1,30,2.9939122200012207,
tpch,postgres,1,31,3.040379285812378,
tpch,postgres,1,32,3.016082763671875,
tpch,postgres,1,33,3.0160887241363525,
tpch,postgres,1,34,2.994699001312256,
tpch,postgres,1,35,3.0086612701416016,
tpch,postgres,1,36,3.014854669570923,
tpch,postgres,1,37,2.9992165565490723,
tpch,postgres,1,38,3.016953945159912,
tpch,postgres,1,39,3.0035221576690674,
tpch,postgres,1,40,2.9976723194122314,
tpch,postgres,1,41,3.005631446838379,
tpch,postgres,1,42,3.0030667781829834,
tpch,postgres,1,43,3.0121395587921143,
tpch,postgres,1,44,3.0356597900390625,
tpch,postgres,1,45,3.0328567028045654,
tpch,postgres,1,46,3.0081026554107666,
tpch,postgres,1,47,3.0078623294830322,
tpch,postgres,1,48,3.000580072402954,
tpch,postgres,1,49,3.021477222442627,
tpch,postgres,1,50,3.010577917098999,
tpch,postgres,1,51,2.9959065914154053,
tpch,postgres,1,52,3.003944158554077,
tpch,postgres,1,53,3.015557050704956,
tpch,postgres,1,54,3.006606101989746,
tpch,postgres,1,55,3.006131172180176,
tpch,postgres,1,56,3.02691912651062,
tpch,postgres,1,57,2.987457513809204,
tpch,postgres,1,58,3.0565226078033447,
tpch,postgres,1,59,3.039841890335083,
tpch,postgres,1,60,3.020390272140503,
tpch,postgres,1,61,2.9939186573028564,
tpch,postgres,1,62,2.9892170429229736,
tpch,postgres,1,63,2.968224048614502,
tpch,postgres,1,64,2.9929842948913574,
tpch,postgres,1,65,2.997548818588257,
tpch,postgres,1,66,2.9764628410339355,
tpch,postgres,1,67,2.977015733718872,
tpch,postgres,1,68,2.97820782661438,
tpch,postgres,1,69,2.9707634449005127,
tpch,postgres,1,70,3.023740768432617,
tpch,postgres,1,71,2.9798643589019775,
tpch,postgres,1,72,2.9783542156219482,
tpch,postgres,1,73,2.9859018325805664,
tpch,postgres,1,74,2.989089012145996,
tpch,postgres,1,75,2.9880616664886475,
tpch,postgres,1,76,2.9754769802093506,
tpch,postgres,1,77,2.9780805110931396,
tpch,postgres,1,78,2.985103130340576,
tpch,postgres,1,79,2.9794974327087402,
tpch,postgres,1,80,2.9861316680908203,
tpch,postgres,1,81,2.9852662086486816,
tpch,postgres,1,82,2.9987003803253174,
tpch,postgres,1,83,2.997648000717163,
tpch,postgres,1,84,2.977832555770874,
tpch,postgres,1,85,3.008138656616211,
tpch,postgres,1,86,3.0172364711761475,
tpch,postgres,1,87,2.976571798324585,
tpch,postgres,1,88,2.9944217205047607,
tpch,postgres,1,89,2.9831655025482178,
tpch,postgres,1,90,2.9833011627197266,
tpch,postgres,1,91,3.0028164386749268,
tpch,postgres,1,92,2.9889533519744873,
tpch,postgres,1,93,3.015044927597046,
tpch,postgres,1,94,3.0027217864990234,
tpch,postgres,1,95,3.005004405975342,
tpch,postgres,1,96,2.9981439113616943,
tpch,postgres,1,97,2.9964330196380615,
tpch,postgres,1,98,2.9998462200164795,
tpch,postgres,1,99,2.988274574279785,
tpch,postgres,1,100,3.0059616565704346,
tpch,postgres,1,101,3.002044200897217,
tpch,postgres,1,102,2.9870545864105225,
tpch,postgres,1,103,3.006803035736084,
tpch,postgres,1,104,2.977046489715576,
tpch,postgres,1,105,2.992717981338501,
tpch,postgres,1,106,3.026273727416992,
tpch,postgres,1,107,2.9747841358184814,
tpch,postgres,1,108,2.9849765300750732,
tpch,postgres,1,109,2.982037305831909,
tpch,postgres,1,110,2.9992923736572266,
tpch,postgres,1,111,3.0249598026275635,
tpch,postgres,1,112,2.9868974685668945,
tpch,postgres,1,113,2.9870188236236572,
tpch,postgres,1,114,2.994690179824829,
tpch,postgres,1,115,2.985137939453125,
tpch,postgres,1,116,2.987215995788574,
tpch,postgres,1,117,2.978564977645874,
tpch,postgres,1,118,2.9909942150115967,
tpch,postgres,1,119,2.9791035652160645,
tpch,postgres,1,120,2.9774513244628906,
tpch,postgres,1,121,2.9915547370910645,
tpch,postgres,1,122,2.994506597518921,
tpch,postgres,1,123,2.988678216934204,
tpch,postgres,1,124,2.980400562286377,
tpch,postgres,1,125,2.981508493423462,
tpch,postgres,1,126,2.986757278442383,
tpch,postgres,1,127,3.0178890228271484,
tpch,postgres,1,128,3.00260329246521,
tpch,postgres,1,129,2.9876670837402344,
tpch,postgres,1,130,2.9936838150024414,
tpch,postgres,1,131,2.9951436519622803,
tpch,postgres,1,132,2.9769206047058105,
tpch,postgres,1,133,2.989588975906372,
tpch,postgres,1,134,2.9839463233947754,
tpch,postgres,1,135,2.9971890449523926,
tpch,postgres,1,136,3.0200631618499756,
tpch,postgres,1,137,2.9994051456451416,
tpch,postgres,1,138,3.01078200340271,
tpch,postgres,1,139,2.995131254196167,
tpch,postgres,1,140,3.003784418106079,
tpch,postgres,1,141,2.988321542739868,
tpch,postgres,1,142,2.9984333515167236,
tpch,postgres,1,143,2.9987785816192627,
tpch,postgres,1,144,2.9870941638946533,
tpch,postgres,1,145,3.015706777572632,
tpch,postgres,1,146,3.0727875232696533,
tpch,postgres,1,147,3.0275766849517822,
tpch,postgres,1,148,3.0216116905212402,
tpch,postgres,1,149,3.0189833641052246,
tpch,postgres,1,150,3.9051766395568848,
tpch,postgres,1,151,9.0853750705719,
tpch,postgres,1,152,11.010636329650879,
tpch,postgres,1,153,10.534165859222412,
tpch,postgres,1,154,10.504765510559082,
tpch,postgres,1,155,4.4349682331085205,
tpch,postgres,1,156,6.374658584594727,
tpch,postgres,1,157,10.121273756027222,
tpch,postgres,1,158,10.028987407684326,
tpch,postgres,1,159,10.21471118927002,
tpch,postgres,1,160,10.250350713729858,
tpch,postgres,1,161,9.856136798858643,
tpch,postgres,1,162,9.810675859451294,
tpch,postgres,1,163,5.827538251876831,
tpch,postgres,1,164,2.9966065883636475,
tpch,postgres,1,165,2.9959053993225098,
tpch,postgres,1,166,2.981616258621216,
tpch,postgres,1,167,3.082096815109253,
tpch,postgres,1,168,3.243074655532837,
tpch,postgres,1,169,3.023061990737915,
tpch,postgres,1,170,2.9847235679626465,
tpch,postgres,1,171,2.978360414505005,
tpch,postgres,1,172,2.97902250289917,
